Body Part: L-Ank, A: 235, B: 53 
Body Part: R-Wr, A: 140, B: 275 
Body Part: L-Sho, A: 202, B: 284 
Body Part: L-Elb, A: 139, B: 236 
Body Part: R-Knee, A: 139, B: 236 
Body Part: L-Knee, A: 139, B: 236 
Body Part: L-Ank, A: 100, B: 220 
Body Part: R-Sho, A: 139, B: 204 
Body Part: R-Elb, A: 171, B: 196 
Body Part: R-Wr, A: 140, B: 275 
Body Part: L-Sho, A: 202, B: 284 
Body Part: L-Elb, A: 139, B: 236 
Body Part: R-Knee, A: 139, B: 236 
Body Part: L-Knee, A: 139, B: 236 
Body Part: L-Ank, A: 100, B: 220 
Body Part: R-Sho, A: 139, B: 204 
Body Part: R-Elb, A: 171, B: 196 
Body Part: R-Wr, A: 140, B: 275 
Body Part: L-Sho, A: 202, B: 284 
Body Part: L-Elb, A: 139, B: 236 
Body Part: R-Knee, A: 139, B: 236 
Body Part: L-Knee, A: 139, B: 236 
Body Part: L-Ank, A: 100, B: 220 
Body Part: R-Sho, A: 139, B: 204 
Body Part: R-Elb, A: 171, B: 196 
Body Part: R-Wr, A: 140, B: 275 
Body Part: L-Sho, A: 202, B: 284 
Body Part: L-Elb, A: 139, B: 236 
Body Part: R-Knee, A: 139, B: 236 
Body Part: L-Knee, A: 139, B: 236 
Body Part: L-Ank, A: 100, B: 220 
Body Part: R-Sho, A: 139, B: 204 
Body Part: R-Elb, A: 171, B: 196 
Body Part: R-Wr, A: 140, B: 275 
Body Part: L-Sho, A: 202, B: 284 
Body Part: L-Elb, A: 139, B: 236 
Body Part: R-Knee, A: 139, B: 236 
Body Part: L-Knee, A: 139, B: 236 
Body Part: L-Ank, A: 100, B: 220 
Body Part: R-Sho, A: 139, B: 204 
Body Part: R-Elb, A: 171, B: 196 
Body Part: R-Wr, A: 140, B: 275 
Body Part: L-Sho, A: 202, B: 284 
Body Part: L-Elb, A: 139, B: 236 
Body Part: R-Knee, A: 139, B: 236 
Body Part: L-Knee, A: 139, B: 236 
Body Part: L-Ank, A: 100, B: 220 
Body Part: R-Sho, A: 139, B: 204 
Body Part: R-Elb, A: 171, B: 196 
Body Part: R-Wr, A: 140, B: 275 
Body Part: L-Sho, A: 202, B: 284 
Body Part: L-Elb, A: 139, B: 236 
Body Part: R-Knee, A: 139, B: 236 
Body Part: L-Knee, A: 139, B: 236 
Body Part: L-Ank, A: 100, B: 220 
Body Part: R-Sho, A: 139, B: 204 
Body Part: R-Elb, A: 171, B: 196 
Body Part: R-Wr, A: 140, B: 275 
Body Part: L-Sho, A: 202, B: 284 
Body Part: L-Elb, A: 139, B: 236 
Body Part: R-Knee, A: 139, B: 236 
Body Part: L-Knee, A: 139, B: 236 
Body Part: L-Ank, A: 100, B: 220 
Body Part: R-Sho, A: 139, B: 204 
Body Part: R-Elb, A: 171, B: 196 
Body Part: R-Wr, A: 140, B: 275 
Body Part: L-Sho, A: 202, B: 284 
Body Part: L-Elb, A: 139, B: 236 
Body Part: R-Knee, A: 139, B: 236 
Body Part: L-Knee, A: 139, B: 236 
Body Part: L-Ank, A: 100, B: 220 
Body Part: R-Sho, A: 139, B: 204 
Body Part: R-Elb, A: 171, B: 196 
Body Part: R-Wr, A: 140, B: 275 
Body Part: L-Sho, A: 202, B: 284 
Body Part: L-Elb, A: 139, B: 236 
Body Part: R-Knee, A: 139, B: 236 
Body Part: L-Knee, A: 139, B: 236 
Body Part: L-Ank, A: 100, B: 220 
Body Part: R-Sho, A: 139, B: 204 
Body Part: R-Elb, A: 171, B: 196 
Body Part: R-Wr, A: 140, B: 275 
Body Part: L-Sho, A: 202, B: 284 
Body Part: L-Elb, A: 139, B: 236 
Body Part: R-Knee, A: 139, B: 236 
Body Part: L-Knee, A: 139, B: 236 
Body Part: L-Ank, A: 100, B: 220 
Body Part: R-Sho, A: 139, B: 204 
Body Part: R-Elb, A: 171, B: 196 
Body Part: R-Wr, A: 140, B: 275 
Body Part: L-Sho, A: 202, B: 284 
Body Part: L-Elb, A: 139, B: 236 
Body Part: R-Knee, A: 139, B: 236 
Body Part: L-Knee, A: 139, B: 236 
Body Part: L-Ank, A: 100, B: 220 
Body Part: R-Sho, A: 139, B: 204 
Body Part: R-Elb, A: 171, B: 196 
Body Part: R-Wr, A: 140, B: 275 
Body Part: L-Sho, A: 202, B: 284 
Body Part: L-Elb, A: 139, B: 236 
Body Part: R-Knee, A: 139, B: 236 
Body Part: L-Knee, A: 139, B: 236 
Body Part: L-Ank, A: 100, B: 220 
Body Part: R-Sho, A: 139, B: 204 
Body Part: R-Elb, A: 171, B: 196 
Body Part: R-Wr, A: 140, B: 275 
Body Part: L-Sho, A: 202, B: 284 
Body Part: L-Elb, A: 139, B: 236 
Body Part: R-Knee, A: 139, B: 236 
Body Part: L-Knee, A: 139, B: 236 
Body Part: L-Ank, A: 100, B: 220 
Body Part: R-Sho, A: 139, B: 204 
Body Part: R-Elb, A: 171, B: 196 
Body Part: R-Wr, A: 140, B: 275 
Body Part: L-Sho, A: 202, B: 284 
Body Part: L-Elb, A: 139, B: 236 
Body Part: R-Knee, A: 139, B: 236 
Body Part: L-Knee, A: 139, B: 236 
Body Part: L-Ank, A: 100, B: 220 
Body Part: R-Sho, A: 139, B: 204 
Body Part: R-Elb, A: 171, B: 196 
Body Part: R-Wr, A: 140, B: 275 
Body Part: L-Sho, A: 202, B: 284 
Body Part: L-Elb, A: 139, B: 236 
Body Part: R-Knee, A: 139, B: 236 
Body Part: L-Knee, A: 139, B: 236 
Body Part: L-Ank, A: 100, B: 220 
Body Part: R-Sho, A: 139, B: 204 
Body Part: R-Elb, A: 171, B: 196 
Body Part: R-Wr, A: 140, B: 275 
Body Part: L-Sho, A: 202, B: 284 
Body Part: L-Elb, A: 139, B: 236 
Body Part: R-Knee, A: 139, B: 236 
Body Part: L-Knee, A: 139, B: 236 
Body Part: L-Ank, A: 100, B: 220 
Body Part: R-Sho, A: 139, B: 204 
Body Part: R-Elb, A: 171, B: 196 
Body Part: R-Wr, A: 140, B: 275 
Body Part: L-Sho, A: 202, B: 284 
Body Part: L-Elb, A: 139, B: 236 
Body Part: R-Knee, A: 139, B: 236 
Body Part: L-Knee, A: 139, B: 236 
Body Part: L-Ank, A: 100, B: 220 
Body Part: R-Sho, A: 139, B: 204 
Body Part: R-Elb, A: 171, B: 196 
Body Part: R-Wr, A: 140, B: 275 
Body Part: L-Sho, A: 202, B: 284 
Body Part: L-Elb, A: 139, B: 236 
Body Part: R-Knee, A: 139, B: 236 
Body Part: L-Knee, A: 139, B: 236 
Body Part: L-Ank, A: 100, B: 220 
Body Part: R-Sho, A: 139, B: 204 
Body Part: R-Elb, A: 171, B: 196 
Body Part: R-Wr, A: 140, B: 275 
Body Part: L-Sho, A: 202, B: 284 
Body Part: L-Elb, A: 139, B: 236 
Body Part: R-Knee, A: 139, B: 236 
Body Part: L-Knee, A: 139, B: 236 
Body Part: L-Ank, A: 100, B: 220 
Body Part: R-Sho, A: 139, B: 204 
Body Part: R-Elb, A: 171, B: 196 
Body Part: R-Wr, A: 140, B: 275 
Body Part: L-Sho, A: 202, B: 284 
Body Part: L-Elb, A: 139, B: 236 
Body Part: R-Knee, A: 139, B: 236 
Body Part: L-Knee, A: 139, B: 236 
Body Part: L-Ank, A: 100, B: 220 
Body Part: R-Sho, A: 139, B: 204 
Body Part: R-Elb, A: 171, B: 196 
Body Part: R-Wr, A: 140, B: 275 
Body Part: L-Sho, A: 202, B: 284 
Body Part: L-Elb, A: 139, B: 236 
Body Part: R-Knee, A: 139, B: 236 
Body Part: L-Knee, A: 139, B: 236 
Body Part: L-Ank, A: 100, B: 220 
Body Part: R-Sho, A: 139, B: 204 
Body Part: R-Elb, A: 171, B: 196 
Body Part: R-Wr, A: 140, B: 275 
Body Part: L-Sho, A: 202, B: 284 
Body Part: L-Elb, A: 139, B: 236 
Body Part: R-Knee, A: 139, B: 236 
Body Part: L-Knee, A: 139, B: 236 
Body Part: L-Ank, A: 100, B: 220 
Body Part: R-Sho, A: 139, B: 181 
Body Part: R-Elb, A: 171, B: 172 
Body Part: R-Wr, A: 140, B: 244 
Body Part: L-Sho, A: 195, B: 259 
Body Part: L-Elb, A: 139, B: 212 
Body Part: R-Knee, A: 139, B: 212 
Body Part: L-Knee, A: 139, B: 212 
Body Part: L-Ank, A: 101, B: 202 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 139, B: 179 
Body Part: R-Elb, A: 171, B: 171 
Body Part: R-Wr, A: 140, B: 243 
Body Part: L-Sho, A: 195, B: 258 
Body Part: L-Elb, A: 139, B: 211 
Body Part: R-Knee, A: 139, B: 211 
Body Part: L-Knee, A: 139, B: 211 
Body Part: L-Ank, A: 100, B: 196 
Body Part: R-Sho, A: 132, B: 170 
Body Part: R-Elb, A: 171, B: 163 
Body Part: R-Wr, A: 133, B: 227 
Body Part: L-Sho, A: 187, B: 243 
Body Part: L-Elb, A: 132, B: 196 
Body Part: R-Knee, A: 132, B: 196 
Body Part: L-Knee, A: 132, B: 196 
Body Part: L-Ank, A: 100, B: 181 
Body Part: R-Sho, A: 132, B: 164 
Body Part: R-Elb, A: 171, B: 162 
Body Part: R-Wr, A: 133, B: 227 
Body Part: L-Sho, A: 181, B: 242 
Body Part: L-Elb, A: 132, B: 195 
Body Part: R-Knee, A: 132, B: 195 
Body Part: L-Knee, A: 132, B: 195 
Body Part: L-Ank, A: 100, B: 180 
Body Part: R-Sho, A: 132, B: 164 
Body Part: R-Elb, A: 171, B: 162 
Body Part: R-Wr, A: 133, B: 227 
Body Part: L-Sho, A: 181, B: 242 
Body Part: L-Elb, A: 132, B: 195 
Body Part: R-Knee, A: 132, B: 195 
Body Part: L-Knee, A: 132, B: 195 
Body Part: L-Ank, A: 100, B: 180 
Body Part: R-Sho, A: 132, B: 164 
Body Part: R-Elb, A: 171, B: 162 
Body Part: R-Wr, A: 133, B: 227 
Body Part: L-Sho, A: 181, B: 242 
Body Part: L-Elb, A: 132, B: 195 
Body Part: R-Knee, A: 132, B: 195 
Body Part: L-Knee, A: 132, B: 195 
Body Part: L-Ank, A: 100, B: 180 
Body Part: R-Sho, A: 132, B: 164 
Body Part: R-Elb, A: 171, B: 162 
Body Part: R-Wr, A: 133, B: 227 
Body Part: L-Sho, A: 181, B: 242 
Body Part: L-Elb, A: 132, B: 195 
Body Part: R-Knee, A: 132, B: 195 
Body Part: L-Knee, A: 132, B: 195 
Body Part: L-Ank, A: 100, B: 180 
Body Part: R-Sho, A: 132, B: 164 
Body Part: R-Elb, A: 171, B: 162 
Body Part: R-Wr, A: 133, B: 227 
Body Part: L-Sho, A: 181, B: 242 
Body Part: L-Elb, A: 132, B: 195 
Body Part: R-Knee, A: 132, B: 195 
Body Part: L-Knee, A: 132, B: 195 
Body Part: L-Ank, A: 100, B: 180 
Body Part: R-Sho, A: 132, B: 164 
Body Part: R-Elb, A: 171, B: 162 
Body Part: R-Wr, A: 133, B: 227 
Body Part: L-Sho, A: 181, B: 242 
Body Part: L-Elb, A: 132, B: 195 
Body Part: R-Knee, A: 132, B: 195 
Body Part: L-Knee, A: 132, B: 195 
Body Part: L-Ank, A: 100, B: 180 
Body Part: R-Sho, A: 132, B: 164 
Body Part: R-Elb, A: 171, B: 162 
Body Part: R-Wr, A: 133, B: 227 
Body Part: L-Sho, A: 181, B: 242 
Body Part: L-Elb, A: 132, B: 195 
Body Part: R-Knee, A: 132, B: 195 
Body Part: L-Knee, A: 132, B: 195 
Body Part: L-Ank, A: 100, B: 180 
Body Part: R-Sho, A: 132, B: 164 
Body Part: R-Elb, A: 171, B: 162 
Body Part: R-Wr, A: 133, B: 227 
Body Part: L-Sho, A: 181, B: 242 
Body Part: L-Elb, A: 132, B: 195 
Body Part: R-Knee, A: 132, B: 195 
Body Part: L-Knee, A: 132, B: 195 
Body Part: L-Ank, A: 100, B: 180 
Body Part: R-Sho, A: 132, B: 164 
Body Part: R-Elb, A: 171, B: 162 
Body Part: R-Wr, A: 133, B: 227 
Body Part: L-Sho, A: 181, B: 242 
Body Part: L-Elb, A: 132, B: 195 
Body Part: R-Knee, A: 132, B: 195 
Body Part: L-Knee, A: 132, B: 195 
Body Part: L-Ank, A: 100, B: 180 
Body Part: R-Sho, A: 132, B: 164 
Body Part: R-Elb, A: 171, B: 162 
Body Part: R-Wr, A: 133, B: 227 
Body Part: L-Sho, A: 181, B: 242 
Body Part: L-Elb, A: 132, B: 195 
Body Part: R-Knee, A: 132, B: 195 
Body Part: L-Knee, A: 132, B: 195 
Body Part: L-Ank, A: 100, B: 180 
Body Part: R-Sho, A: 132, B: 164 
Body Part: R-Elb, A: 171, B: 162 
Body Part: R-Wr, A: 133, B: 227 
Body Part: L-Sho, A: 181, B: 242 
Body Part: L-Elb, A: 132, B: 195 
Body Part: R-Knee, A: 132, B: 195 
Body Part: L-Knee, A: 132, B: 195 
Body Part: L-Ank, A: 100, B: 180 
Body Part: R-Sho, A: 132, B: 164 
Body Part: R-Elb, A: 171, B: 162 
Body Part: R-Wr, A: 133, B: 227 
Body Part: L-Sho, A: 181, B: 242 
Body Part: L-Elb, A: 132, B: 195 
Body Part: R-Knee, A: 132, B: 195 
Body Part: L-Knee, A: 132, B: 195 
Body Part: L-Ank, A: 100, B: 180 
Body Part: R-Sho, A: 132, B: 164 
Body Part: R-Elb, A: 171, B: 162 
Body Part: R-Wr, A: 133, B: 227 
Body Part: L-Sho, A: 181, B: 242 
Body Part: L-Elb, A: 132, B: 195 
Body Part: R-Knee, A: 132, B: 195 
Body Part: L-Knee, A: 132, B: 195 
Body Part: L-Ank, A: 100, B: 180 
Body Part: R-Sho, A: 132, B: 164 
Body Part: R-Elb, A: 171, B: 162 
Body Part: R-Wr, A: 133, B: 227 
Body Part: L-Sho, A: 181, B: 242 
Body Part: L-Elb, A: 132, B: 195 
Body Part: R-Knee, A: 132, B: 195 
Body Part: L-Knee, A: 132, B: 195 
Body Part: L-Ank, A: 100, B: 180 
Body Part: R-Sho, A: 132, B: 164 
Body Part: R-Elb, A: 171, B: 162 
Body Part: R-Wr, A: 133, B: 227 
Body Part: L-Sho, A: 181, B: 242 
Body Part: L-Elb, A: 132, B: 195 
Body Part: R-Knee, A: 132, B: 195 
Body Part: L-Knee, A: 132, B: 195 
Body Part: L-Ank, A: 100, B: 180 
Body Part: R-Sho, A: 132, B: 164 
Body Part: R-Elb, A: 171, B: 162 
Body Part: R-Wr, A: 133, B: 227 
Body Part: L-Sho, A: 181, B: 242 
Body Part: L-Elb, A: 132, B: 195 
Body Part: R-Knee, A: 132, B: 195 
Body Part: L-Knee, A: 132, B: 195 
Body Part: L-Ank, A: 100, B: 180 
Body Part: R-Sho, A: 132, B: 164 
Body Part: R-Elb, A: 171, B: 162 
Body Part: R-Wr, A: 133, B: 227 
Body Part: L-Sho, A: 181, B: 242 
Body Part: L-Elb, A: 132, B: 195 
Body Part: R-Knee, A: 132, B: 195 
Body Part: L-Knee, A: 132, B: 195 
Body Part: L-Ank, A: 100, B: 180 
Body Part: R-Sho, A: 132, B: 164 
Body Part: R-Elb, A: 171, B: 162 
Body Part: R-Wr, A: 133, B: 227 
Body Part: L-Sho, A: 181, B: 242 
Body Part: L-Elb, A: 132, B: 195 
Body Part: R-Knee, A: 132, B: 195 
Body Part: L-Knee, A: 132, B: 195 
Body Part: L-Ank, A: 100, B: 180 
Body Part: R-Sho, A: 132, B: 164 
Body Part: R-Elb, A: 171, B: 162 
Body Part: R-Wr, A: 133, B: 227 
Body Part: L-Sho, A: 181, B: 242 
Body Part: L-Elb, A: 132, B: 195 
Body Part: R-Knee, A: 132, B: 195 
Body Part: L-Knee, A: 132, B: 195 
Body Part: L-Ank, A: 100, B: 180 
Body Part: R-Sho, A: 132, B: 164 
Body Part: R-Elb, A: 171, B: 162 
Body Part: R-Wr, A: 133, B: 227 
Body Part: L-Sho, A: 181, B: 242 
Body Part: L-Elb, A: 132, B: 195 
Body Part: R-Knee, A: 132, B: 195 
Body Part: L-Knee, A: 132, B: 195 
Body Part: L-Ank, A: 100, B: 180 
Body Part: R-Sho, A: 132, B: 164 
Body Part: R-Elb, A: 171, B: 162 
Body Part: R-Wr, A: 133, B: 227 
Body Part: L-Sho, A: 181, B: 242 
Body Part: L-Elb, A: 132, B: 195 
